user_id,group,watch_duration
user_003464,control,14.02
user_003465,control,4.18
user_003466,control,8.76
user_003467,control,13.54
user_003468,control,8.47
user_003469,control,10.23
user_003470,control,11.32
user_003471,control,11.42
user_003472,control,12.7
user_003473,control,5.21
user_003474,control,6.86
user_003475,control,4.36
user_003476,control,26.64
user_003477,control,2.26
user_003478,control,30.66
user_003479,control,36.93
user_003480,control,9.57
user_003481,control,1.52
user_003482,control,9.12
user_003483,control,11.57
user_003484,control,5.43
user_003485,control,8.07
user_003486,control,41.44
user_003487,control,20.74
user_003488,control,5.81
user_003489,control,3.39
user_003490,control,9.38
user_003491,control,10.27
user_003492,control,18.12
user_003493,control,7.94
user_003494,control,18.34
user_003495,control,57.29
user_003496,control,23.39
user_003497,control,11.72
user_003498,control,10.52
user_003499,control,9.16
user_003500,control,31.33
user_003501,control,7.38
user_003502,control,12.63
user_003503,control,12.69
user_003504,control,8.15
user_003505,control,4.06
user_003506,control,15.77
user_003507,control,11.6
user_003508,control,18.18
user_003509,control,7.95
user_003510,control,32.35
user_003511,control,6.04
user_003512,control,47.92
user_003513,control,3.01
user_003514,control,17.25
user_003515,control,17.82
user_003516,control,6.45
user_003517,control,17.11
user_003518,control,33.91
user_003519,control,2.07
user_003520,control,18.21
user_003521,control,1.66
user_003522,control,5.63
user_003523,control,44.85
user_003524,control,7.65
user_003525,control,4.76
user_003526,control,10.4
user_003527,control,63.71
user_003528,control,2.81
user_003529,control,5.25
user_003530,control,40.36
user_003531,control,53.85
user_003532,control,11.22
user_003533,control,4.52
user_003534,control,65.15
user_003535,control,43.62
user_003536,control,20.97
user_003537,control,6.36
user_003538,control,11.71
user_003539,control,10.72
user_003540,control,15.87
user_003541,control,38.89
user_003542,control,24.62
user_003543,control,5.15
user_003544,control,36.64
user_003545,control,15.65
user_003546,control,21.11
user_003547,control,39.38
user_003548,control,5.01
user_003549,control,11.84
user_003550,control,7.96
user_003551,control,3.48
user_003552,control,16.08
user_003553,control,90.85
user_003554,control,2.8
user_003555,control,11.87
user_003556,control,20.34
user_003557,control,13.44
user_003558,control,11.13
user_003559,control,4.31
user_003560,control,14.68
user_003561,control,6.65
user_003562,control,2.11
user_003563,control,31.68
user_003564,control,26.22
user_003565,control,12.7
user_003566,control,14.63
user_003567,control,28.77
user_003568,control,14.58
user_003569,control,25.11
user_003570,control,9.6
user_003571,control,34.8
user_003572,control,15.75
user_003573,control,14.23
user_003574,control,4.41
user_003575,control,15.33
user_003576,control,6.26
user_003577,control,7.31
user_003578,control,6.35
user_003579,control,5.19
user_003580,control,66.67
user_003581,control,35.34
user_003582,control,56.62
user_003583,control,4.58
user_003584,control,12.9
user_003585,control,4.33
user_003586,control,6.98
user_003587,control,5.84
user_003588,control,32.84
user_003589,control,8.87
user_003590,control,28.64
user_003591,control,19.75
user_003592,control,76.93
user_003593,control,3.73
user_003594,control,33.36
user_003595,control,30.48
user_003596,control,5.59
user_003597,control,27.27
user_003598,control,15.94
user_003599,control,10.16
user_003600,control,6.3
user_003601,control,6.85
user_003602,control,62.79
user_003603,control,12.19
user_003604,control,22.78
user_003605,control,6.47
user_003606,control,6.53
user_003607,control,28.95
user_003608,control,4.14
user_003609,control,8.74
user_003610,control,12.52
user_003611,control,13.32
user_003612,control,10.56
user_003613,control,16.72
user_003614,control,21.21
user_003615,control,21.93
user_003616,control,5.54
user_003617,control,9.71
user_003618,control,31.68
user_003619,control,24.92
user_003620,control,4.06
user_003621,control,16.14
user_003622,control,2.5
user_003623,control,12.65
user_003624,control,55.6
user_003625,control,5.71
user_003626,control,6.25
user_003627,control,22.45
user_003628,control,3.55
user_003629,control,7.34
user_003630,control,19.63
user_003631,control,7.33
user_003632,control,10.09
user_003633,control,22.09
user_003634,control,17.07
user_003635,control,15.08
user_003636,control,9.29
user_003637,control,16.38
user_003638,control,11.03
user_003639,control,17.57
user_003640,control,8.19
user_003641,control,10.53
user_003642,control,5.52
user_003643,control,11.85
user_003644,control,6.37
user_003645,control,5.0
user_003646,control,14.98
user_003647,control,14.44
user_003648,control,22.79
user_003649,control,8.63
user_003650,control,16.89
user_003651,control,18.93
user_003652,control,17.39
user_003653,control,6.29
user_003654,control,13.73
user_003655,control,16.3
user_003656,control,12.25
user_003657,control,2.3
user_003658,control,13.85
user_003659,control,71.52
user_003660,control,9.13
user_003661,control,6.8
user_003662,control,16.42
user_003663,control,15.64
user_003664,control,31.63
user_003665,control,4.45
user_003666,control,21.87
user_003667,control,19.54
user_003668,control,10.87
user_003669,control,15.97
user_003670,control,27.76
user_003671,control,24.48
user_003672,control,4.88
user_003673,control,23.48
user_003674,control,11.57
user_003675,control,12.91
user_003676,control,12.92
user_003677,control,10.8
user_003678,control,31.61
user_003679,control,11.39
user_003680,control,4.97
user_003681,control,8.89
user_003682,control,14.05
user_003683,control,32.57
user_003684,control,19.74
user_003685,control,6.17
user_003686,control,88.96
user_003687,control,15.06
user_003688,control,33.79
user_003689,control,10.79
user_003690,control,18.67
user_003691,control,23.85
user_003692,control,32.28
user_003693,control,28.39
user_003694,control,24.48
user_003695,control,9.47
user_003696,control,7.71
user_003697,control,15.9
user_003698,control,25.7
user_003699,control,10.19
user_003700,control,28.56
user_003701,control,38.94
user_003702,control,5.85
user_003703,control,6.24
user_003704,control,10.89
user_003705,control,15.58
user_003706,control,8.01
user_003707,control,35.94
user_003708,control,17.1
user_003709,control,12.57
user_003710,control,3.86
user_003711,control,4.25
user_003712,control,15.25
user_003713,control,2.21
user_003714,control,27.39
user_003715,control,10.73
user_003716,control,163.12
user_003717,control,77.19
user_003718,control,10.54
user_003719,control,11.19
user_003720,control,27.02
user_003721,control,47.59
user_003722,control,3.29
user_003723,control,2.92
user_003724,control,7.41
user_003725,control,19.42
user_003726,control,18.13
user_003727,control,28.67
user_003728,control,4.67
user_003729,control,1.91
user_003730,control,24.2
user_003731,control,6.28
user_003732,control,2.42
user_003733,control,13.68
user_003734,control,22.98
user_003735,control,11.05
user_003736,control,8.45
user_003737,control,10.72
user_003738,control,9.06
user_003739,control,4.14
user_003740,control,6.88
user_003741,control,18.49
user_003742,control,15.76
user_003743,control,13.94
user_003744,control,5.5
user_003745,control,10.54
user_003746,control,2.13
user_003747,control,14.05
user_003748,control,38.21
user_003749,control,3.75
user_003750,control,7.62
user_003751,control,15.85
user_003752,control,33.19
user_003753,control,8.51
user_003754,control,7.0
user_003755,control,2.52
user_003756,control,13.23
user_003757,control,62.41
user_003758,control,15.21
user_003759,control,11.97
user_003760,control,15.76
user_003761,control,12.07
user_003762,control,6.36
user_003763,control,23.54
user_003764,control,14.59
user_003765,control,12.36
user_003766,control,5.58
user_003767,control,34.56
user_003768,control,20.73
user_003769,control,7.83
user_003770,control,27.15
user_003771,control,8.18
user_003772,control,6.52
user_003773,control,6.63
user_003774,control,2.95
user_003775,control,17.77
user_003776,control,2.82
user_003777,control,4.56
user_003778,control,2.32
user_003779,control,11.37
user_003780,control,10.8
user_003781,control,9.38
user_003782,control,5.29
user_003783,control,4.77
user_003784,control,17.66
user_003785,control,7.84
user_003786,control,15.69
user_003787,control,6.0
user_003788,control,14.08
user_003789,control,34.56
user_003790,control,19.47
user_003791,control,8.76
user_003792,control,14.97
user_003793,control,10.05
user_003794,control,12.26
user_003795,control,9.39
user_003796,control,10.68
user_003797,control,14.44
user_003798,control,5.5
user_003799,control,5.4
user_003800,control,4.01
user_003801,control,3.39
user_003802,control,4.6
user_003803,control,13.84
user_003804,control,5.96
user_003805,control,18.37
user_003806,control,12.53
user_003807,control,2.52
user_003808,control,20.57
user_003809,control,23.3
user_003810,control,5.5
user_003811,control,17.05
user_003812,control,6.14
user_003813,control,13.17
user_003814,control,4.43
user_003815,control,2.9
user_003816,control,8.97
user_003817,control,11.03
user_003818,control,8.86
user_003819,control,4.72
user_003820,control,8.85
user_003821,control,15.11
user_003822,control,11.75
user_003823,control,14.1
user_003824,control,7.13
user_003825,control,31.11
user_003826,control,4.75
user_003827,control,17.99
user_003828,control,31.36
user_003829,control,17.9
user_003830,control,10.36
user_003831,control,7.98
user_003832,control,27.91
user_003833,control,3.9
user_003834,control,5.61
user_003835,control,8.86
user_003836,control,32.79
user_003837,control,16.51
user_003838,control,5.62
user_003839,control,9.5
user_003840,control,7.45
user_003841,control,6.9
user_003842,control,26.66
user_003843,control,4.07
user_003844,control,44.12
user_003845,control,23.63
user_003846,control,29.16
user_003847,control,8.41
user_003848,control,10.81
user_003849,control,3.87
user_003850,control,8.01
user_003851,control,18.08
user_003852,control,34.36
user_003853,control,5.02
user_003854,control,9.09
user_003855,control,10.79
user_003856,control,3.99
user_003857,control,19.55
user_003858,control,6.83
user_003859,control,10.42
user_003860,control,8.49
user_003861,control,6.48
user_003862,control,12.11
user_003863,control,10.25
user_003864,control,9.05
user_003865,control,6.8
user_003866,control,15.73
user_003867,control,45.74
user_003868,control,13.63
user_003869,control,27.03
user_003870,control,4.01
user_003871,control,13.82
user_003872,control,5.06
user_003873,control,3.74
user_003874,control,6.74
user_003875,control,31.61
user_003876,control,26.05
user_003877,control,14.8
user_003878,control,3.57
user_003879,control,10.41
user_003880,control,15.51
user_003881,control,14.02
user_003882,control,2.79
user_003883,control,5.98
user_003884,control,11.57
user_003885,control,18.71
user_003886,control,2.1
user_003887,control,10.7
user_003888,control,13.66
user_003889,control,24.04
user_003890,control,21.21
user_003891,control,19.42
user_003892,control,6.42
user_003893,control,2.65
user_003894,control,8.9
user_003895,control,27.15
user_003896,control,37.14
user_003897,control,21.51
user_003898,control,17.18
user_003899,control,16.51
user_003900,control,7.81
user_003901,control,10.98
user_003902,control,46.31
user_003903,control,5.73
user_003904,control,44.34
user_003905,control,9.42
user_003906,control,35.18
user_003907,control,3.95
user_003908,control,19.47
user_003909,control,6.76
user_003910,control,3.93
user_003911,control,14.51
user_003912,control,27.32
user_003913,control,6.2
user_003914,control,3.67
user_003915,control,11.32
user_003916,control,11.36
user_003917,control,18.89
user_003918,control,26.04
user_003919,control,11.62
user_003920,control,53.75
user_003921,control,14.58
user_003922,control,9.23
user_003923,control,3.36
user_003924,control,9.87
user_003925,control,9.31
user_003926,control,26.27
user_003927,control,17.64
user_003928,control,4.74
user_003929,control,13.98
user_003930,control,20.85
user_003931,control,41.36
user_003932,control,24.78
user_003933,control,22.39
user_003934,control,12.78
user_003935,control,16.62
user_003936,control,33.1
user_003937,control,4.19
user_003938,control,9.21
user_003939,control,6.57
user_003940,control,16.5
user_003941,control,32.6
user_003942,control,7.56
user_003943,control,1.8
user_003944,control,8.76
user_003945,control,25.3
user_003946,control,18.73
user_003947,control,17.16
user_003948,control,9.74
user_003949,control,4.38
user_003950,control,18.4
user_003951,control,6.25
user_003952,control,69.91
user_003953,control,19.23
user_003954,control,7.66
user_003955,control,7.47
user_003956,control,11.31
user_003957,control,10.06
