user_id,group,revenue
user_005922,control,51.43
user_005923,control,44.81
user_005924,control,50.24
user_005925,control,45.7
user_005926,control,43.12
user_005927,control,41.36
user_005928,control,56.27
user_005929,control,49.52
user_005930,control,52.52
user_005931,control,51.21
user_005932,control,53.53
user_005933,control,47.96
user_005934,control,46.15
user_005935,control,43.48
user_005936,control,38.69
user_005937,control,41.02
user_005938,control,47.08
user_005939,control,37.18
user_005940,control,38.94
user_005941,control,58.34
user_005942,control,51.79
user_005943,control,46.39
user_005944,control,68.17
user_005945,control,36.81
user_005946,control,57.8
user_005947,control,49.11
user_005948,control,56.28
user_005949,control,50.87
user_005950,control,35.02
user_005951,control,50.76
user_005952,control,52.68
user_005953,control,32.46
user_005954,control,65.55
user_005955,control,52.49
user_005956,control,55.38
user_005957,control,40.68
user_005958,control,55.52
user_005959,control,58.72
user_005960,control,52.03
user_005961,control,49.93
user_005962,control,42.85
user_005963,control,48.27
user_005964,control,45.9
user_005965,control,54.58
user_005966,control,43.2
user_005967,control,54.52
user_005968,control,43.29
user_005969,control,47.9
user_005970,control,54.93
user_005971,control,44.37
user_005972,control,55.2
user_005973,control,54.42
user_005974,control,47.83
user_005975,control,59.29
user_005976,control,50.62
user_005977,control,58.82
user_005978,control,64.35
user_005979,control,48.07
user_005980,control,55.16
user_005981,control,44.9
user_005982,control,41.74
user_005983,control,48.44
user_005984,control,39.1
user_005985,control,42.5
user_005986,control,54.73
user_005987,control,45.89
user_005988,control,55.68
user_005989,control,52.4
user_005990,control,64.81
user_005991,control,54.19
user_005992,control,58.91
user_005993,control,53.22
user_005994,control,52.49
user_005995,control,59.32
user_005996,control,55.35
user_005997,control,51.68
user_005998,control,51.65
user_005999,control,54.31
user_006000,control,44.63
user_006001,control,44.29
user_006002,control,61.4
user_006003,control,64.92
user_006004,control,42.57
user_006005,control,44.65
user_006006,control,59.14
user_006007,control,54.27
user_006008,control,55.41
user_006009,control,57.17
user_006010,control,48.07
user_006011,control,52.64
user_006012,control,52.02
user_006013,control,43.13
user_006014,control,52.52
user_006015,control,59.9
user_006016,control,47.33
user_006017,control,51.22
user_006018,control,51.65
user_006019,control,47.72
user_006020,control,55.42
user_006021,control,44.56
user_006022,control,60.66
user_006023,control,55.01
user_006024,control,42.51
user_006025,control,63.58
user_006026,control,51.34
user_006027,control,44.22
user_006028,control,58.84
user_006029,control,53.96
user_006030,control,35.82
user_006031,control,45.79
user_006032,control,52.23
user_006033,control,32.72
user_006034,control,50.68
user_006035,control,51.26
user_006036,control,40.53
user_006037,control,52.17
user_006038,control,50.06
user_006039,control,40.47
user_006040,control,57.36
user_006041,control,56.7
user_006042,control,47.68
user_006043,control,48.41
user_006044,control,55.81
user_006045,control,48.39
user_006046,control,34.55
user_006047,control,53.9
user_006048,control,43.49
user_006049,control,46.88
user_006050,control,61.66
user_006051,control,48.93
user_006052,control,50.01
user_006053,control,54.08
user_006054,control,54.04
user_006055,control,42.65
user_006056,control,49.52
user_006057,control,50.29
user_006058,control,52.18
user_006059,control,52.31
user_006060,control,70.7
user_006061,control,40.59
user_006062,control,57.84
user_006063,control,59.47
user_006064,control,53.94
user_006065,control,44.8
user_006066,control,63.32
user_006067,control,32.46
user_006068,control,44.53
user_006069,control,59.37
user_006070,control,47.04
user_006071,control,62.77
user_006072,control,37.91
user_006073,control,41.1
user_006074,control,45.75
user_006075,control,53.34
user_006076,control,48.22
user_006077,control,46.08
user_006078,control,61.36
user_006079,control,62.11
user_006080,control,46.68
user_006081,control,36.32
user_006082,control,32.74
user_006083,control,51.91
user_006084,control,55.25
user_006085,control,50.5
user_006086,control,49.43
user_006087,control,43.56
user_006088,control,55.24
user_006089,control,63.43
user_006090,control,32.26
user_006091,control,49.38
user_006092,control,42.24
user_006093,control,38.08
user_006094,control,40.96
user_006095,control,53.04
user_006096,control,53.24
user_006097,control,61.68
user_006098,control,50.07
user_006099,control,35.93
user_006100,control,48.09
user_006101,control,38.91
user_006102,control,40.35
user_006103,control,54.64
user_006104,control,51.55
user_006105,control,54.7
user_006106,control,47.14
user_006107,control,56.32
user_006108,control,46.69
user_006109,control,58.93
user_006110,control,52.76
user_006111,control,48.34
user_006112,control,51.7
user_006113,control,49.86
user_006114,control,62.77
user_006115,control,51.96
user_006116,control,49.99
user_006117,control,48.09
user_006118,control,56.75
user_006119,control,55.66
user_006120,control,47.81
user_006121,control,40.75
user_006122,control,42.78
user_006123,control,48.53
user_006124,control,60.79
user_006125,control,48.0
user_006126,control,45.25
user_006127,control,35.91
user_006128,control,62.11
user_006129,control,54.55
user_006130,control,56.37
user_006131,control,57.69
user_006132,control,48.68
user_006133,control,50.68
user_006134,control,61.91
user_006135,control,51.44
user_006136,control,54.7
user_006137,control,56.96
user_006138,control,55.14
user_006139,control,48.97
user_006140,control,49.73
user_006141,control,56.22
user_006142,control,56.21
user_006143,control,59.35
user_006144,control,54.41
user_006145,control,54.77
user_006146,control,46.43
user_006147,control,45.35
user_006148,control,56.25
user_006149,control,45.41
user_006150,control,49.83
user_006151,control,61.03
user_006152,control,59.76
user_006153,control,52.41
user_006154,control,47.63
user_006155,control,49.01
user_006156,control,56.94
user_006157,control,49.71
user_006158,control,45.53
user_006159,control,59.73
user_006160,control,51.45
user_006161,control,45.38
user_006162,control,53.83
user_006163,control,57.77
user_006164,control,41.94
user_006165,control,48.4
user_006166,control,48.03
user_006167,control,53.62
user_006168,control,55.06
user_006169,control,45.59
user_006170,control,38.06
user_006171,control,58.25
user_006172,control,41.04
user_006173,control,52.17
user_006174,control,48.94
user_006175,control,51.3
user_006176,control,63.21
user_006177,control,74.31
user_006178,control,36.93
user_006179,control,57.87
user_006180,control,48.75
user_006181,control,58.38
user_006182,control,57.66
user_006183,control,61.28
user_006184,control,52.28
user_006185,control,42.88
user_006186,control,57.42
user_006187,control,50.94
user_006188,control,48.13
user_006189,control,46.19
user_006190,control,58.05
user_006191,control,62.83
user_006192,control,40.44
user_006193,control,54.98
user_006194,control,47.02
user_006195,control,38.26
user_006196,control,51.18
user_006197,control,43.33
user_006198,control,37.38
user_006199,control,43.75
user_006200,control,41.78
user_006201,control,44.83
user_006202,control,39.39
user_006203,control,46.84
user_006204,control,44.29
user_006205,control,53.0
user_006206,control,54.75
user_006207,control,52.08
user_006208,control,48.12
user_006209,control,47.9
user_006210,control,43.3
user_006211,control,43.5
user_006212,control,55.63
user_006213,control,35.92
user_006214,control,49.35
user_006215,control,47.41
user_006216,control,54.79
user_006217,control,38.6
user_006218,control,50.1
user_006219,control,52.74
user_006220,control,34.76
user_006221,control,41.41
user_006222,control,49.27
user_006223,control,54.11
user_006224,control,51.46
user_006225,control,54.48
user_006226,control,41.37
user_006227,control,37.29
user_006228,control,50.68
user_006229,control,40.17
user_006230,control,43.08
user_006231,control,57.46
user_006232,control,51.51
user_006233,control,45.45
user_006234,control,44.42
user_006235,control,54.97
user_006236,control,51.7
user_006237,control,40.28
user_006238,control,34.42
user_006239,control,65.05
user_006240,control,40.22
user_006241,control,54.22
user_006242,control,62.09
user_006243,control,51.18
user_006244,control,45.2
user_006245,control,38.59
user_006246,control,38.48
user_006247,control,53.01
user_006248,control,61.61
user_006249,control,46.84
user_006250,control,45.55
user_006251,control,55.58
user_006252,control,44.51
user_006253,control,52.2
user_006254,control,50.33
user_006255,control,46.72
user_006256,control,49.88
user_006257,control,64.11
user_006258,control,54.84
user_006259,control,58.74
user_006260,control,42.65
user_006261,control,58.77
user_006262,control,55.11
user_006263,control,38.0
user_006264,control,54.32
user_006265,control,45.89
user_006266,control,37.63
user_006267,control,51.04
user_006268,control,54.31
user_006269,control,51.21
user_006270,control,49.13
user_006271,control,47.36
user_006272,control,69.73
user_006273,control,40.54
user_006274,control,56.98
user_006275,control,50.12
user_006276,control,43.16
user_006277,control,49.61
user_006278,control,38.86
user_006279,control,45.24
user_006280,control,49.62
user_006281,control,37.59
user_006282,control,54.05
user_006283,control,42.29
user_006284,control,38.39
user_006285,control,41.36
user_006286,control,67.41
user_006287,control,34.18
user_006288,control,53.49
user_006289,control,43.99
user_006290,control,47.2
user_006291,control,54.83
user_006292,control,54.44
user_006293,control,44.55
user_006294,control,39.14
user_006295,control,54.98
user_006296,control,54.42
user_006297,control,47.72
user_006298,control,53.54
user_006299,control,46.43
user_006300,control,43.38
user_006301,control,50.03
user_006302,control,54.15
user_006303,control,52.47
user_006304,control,54.07
user_006305,control,43.92
user_006306,control,62.66
user_006307,control,47.26
user_006308,control,49.05
user_006309,control,39.45
user_006310,control,48.45
user_006311,control,54.26
user_006312,control,56.1
user_006313,control,62.5
user_006314,control,54.16
user_006315,control,52.22
user_006316,control,46.43
user_006317,control,44.71
user_006318,control,57.76
user_006319,control,57.61
user_006320,control,41.38
user_006321,control,55.78
user_006322,control,55.2
user_006323,control,41.09
user_006324,control,54.32
user_006325,control,41.6
user_006326,control,30.57
user_006327,control,48.72
user_006328,control,52.06
user_006329,control,49.08
user_006330,control,72.94
user_006331,control,53.03
user_006332,control,51.18
user_006333,control,53.44
user_006334,control,46.47
user_006335,control,57.44
user_006336,control,52.89
user_006337,control,52.52
user_006338,control,45.01
user_006339,control,37.49
user_006340,control,45.99
user_006341,control,52.26
user_006342,control,46.44
user_006343,control,52.33
user_006344,control,48.14
user_006345,control,53.44
user_006346,control,42.19
user_006347,control,51.54
user_006348,control,44.87
user_006349,control,37.69
user_006350,control,48.68
user_006351,control,62.29
user_006352,control,38.33
user_006353,control,50.96
user_006354,control,56.38
user_006355,control,68.4
user_006356,control,46.06
user_006357,control,44.94
user_006358,control,40.67
user_006359,control,59.12
user_006360,control,43.06
user_006361,control,47.04
user_006362,control,35.21
user_006363,control,57.07
user_006364,control,59.27
user_006365,control,56.77
user_006366,control,37.16
user_006367,control,54.86
user_006368,control,36.62
user_006369,control,50.46
user_006370,control,51.64
user_006371,control,52.48
user_006372,control,54.28
user_006373,control,49.94
user_006374,control,34.3
user_006375,control,54.28
user_006376,control,50.78
user_006377,control,42.78
user_006378,control,37.44
user_006379,control,62.32
user_006380,control,59.85
user_006381,control,55.65
user_006382,control,44.59
user_006383,control,29.86
user_006384,control,56.12
user_006385,control,52.93
user_006386,control,47.0
user_006387,control,59.0
user_006388,control,56.78
